CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-01-0175-46,12-109,SAN MARCOS,SAN MARCOS,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA,8A. AVENIDA 9-00 ZONA 1,,VIOLETA FLORIDALMA FUENTES QUIROA,ELUVIA VANESSA DE LEÓN VEGA DE ARANDI,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SAN MARCOS
12-01-0177-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO BILINGÜE MONTESSORI,5TA. CALLE 14-291 ZONA 5,,JORGE EBERTO SOLORZANO SANCHEZ,MIGUEL ERNESTO BARRERA DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-01-0178-46,12-109,SAN MARCOS,SAN MARCOS,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,8A. AVENIDA 9-00 ZONA 1,,VIOLETA FLORIDALMA FUENTES QUIROA,RONY GUÉLMAN CARRETO AGUILAR,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-01-0183-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"10AV. 9-71, ZONA 3",,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SAN MARCOS
12-01-0184-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"10AV. 9-71, ZONA 3",,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-01-0186-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO JERUSALEM,5A. CALLE 9-38 ZONA 4,,HELIUV EDILZAR VASQUEZ NAVARRO,DELIA MAEGLI DE LEÓN OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SAN MARCOS
12-01-0188-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO MIXTO EVANGELICO CASA DE JEHOVÁ,"5TA.CALLE 14-42, ZONA 5",,JORGE EBERTO SOLORZANO SANCHEZ,MARÍA LORENA MONTÚFAR BOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SAN MARCOS
12-01-0190-46,12-100,SAN MARCOS,SAN MARCOS,INSTITUTO PRIVADO MIXTO SAN CARLOS,1A. CALLE CALLEJÓN LA ALBORADA1-85 ZONA 4.,,JORGE EBERTO SOLORZANO SANCHEZ,LISETH MARICELA BARRIOS DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SAN MARCOS
12-01-0191-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO JERUSALEM,5A. CALLE 9-38 ZONA 4,,HELIUV EDILZAR VASQUEZ NAVARRO,DELIA MAEGLI DE LEÓN OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-01-0196-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO PREUNIVERSITARIO GALILEO VIRTUAL,"12 AV. 3-33 ZONA 4 APTO. ""A"" CANTÓN SANTO DOMINGO",,HELIUV EDILZAR VASQUEZ NAVARRO,LEONEL ERNESTO HERRERA ZAGHI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,SAN MARCOS
12-01-0199-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAN ANTONIO,ALDEA SAN ANTONIO SERCHIL,,JORGE EBERTO SOLORZANO SANCHEZ,JOSÉ LUIS CHÚN GONZÁLEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-01-0201-46,12-063,SAN MARCOS,SAN MARCOS,ESCUELA NORMAL DE EDUCACIÓN FÍSICA,2A. AVENIDA Y 11 CALLE ZONA1,,HELIUV EDILZAR VASQUEZ NAVARRO,HERICK JULIAN SOSA ARREAGA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-01-1204-46,99-001,SAN MARCOS,SAN MARCOS,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'ADOLFO MENDEZ ZEPEDA',8A. AVENIDA 4-21 ZONA 2,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-01-3610-46,12-100,SAN MARCOS,SAN MARCOS,INSTITUTO PRIVADO MIXTO SAN CARLOS,1A. CALLE CALLEJÓN LA ALBORADA 1-85 ZONA 4.,,JORGE EBERTO SOLORZANO SANCHEZ,LISETH MARICELA BARRIOS DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-01-4194-46,12-001,SAN MARCOS,SAN MARCOS,COLEGIO DE 'ESTUDIOS TECNICOS ESPECIALIZADOS EN COMPUTACION' (CETESC),ALDEA SAN SEBASTIAN,,ENIO RELMAN MALDONADO SOLIS,REYNA HUBERLINDA ANGEL DE LEÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-01-4648-46,12-063,SAN MARCOS,SAN MARCOS,COLEGIO LA ASUNCIÓN,"5A. CALLE FINAL 15-575 ZONA 5 SAN MARCOS, SAN MARCOS",,HELIUV EDILZAR VASQUEZ NAVARRO,ROSALINA TEODORA BAQUIAX VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-01-4704-46,12-063,SAN MARCOS,SAN MARCOS,ESCUELA NORMAL DE EDUCACION FISICA,2A. AVENIDA Y 11 CALLE ZONA 1,,HELIUV EDILZAR VASQUEZ NAVARRO,HERICK JULIAN SOSA ARREAGA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-01-5259-46,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAN ANTONIO,ALDEA SAN ANTONIO SERCHIL,,JORGE EBERTO SOLORZANO SANCHEZ,ARGENIS OLIMPIA NAVARRO LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0070-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CORRAL GRANDE,,LUIS ALFREDO MAZARIEGOS SCOT,ABNER ANANÍAS ORDOÑEZ CASTAÑÓN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0114-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR MIXTO EVANGELICO EL MESIAS,1A. CALLE 2-64 ZONA 3 SAN PEDRO SACATEPÉQUEZ,,LUIS ALFREDO MAZARIEGOS SCOT,JORGE FRANCISCO JUÁREZ GODÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0115-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,10A. AV. 3-22 ZONA 2,,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,MARIO RENÉ JUÁREZ FUENTES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0117-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLOGICO SPENCER W. KIMBALL,CALLE 29 DE JUNIO 2-12 ZONA 2,,ERICK IVAN DE LEON DE LEON,OSCAR ANDRÉS PAZ GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-02-0133-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR MIXTO EVANGELICO EL MESIAS,1A. CALLE 2-64 ZONA 3 SAN PEDRO SACATEPÉQUEZ,,LUIS ALFREDO MAZARIEGOS SCOT,JORGE FRANCISCO JUÁREZ GODÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-02-0138-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR MIXTO SANTA ANA,"12 AVENIDA 2-82 ZONA 2, CALZADA INDEPENDENCIA",,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,JUAN DANIEL DE LEÓN GODÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-02-0141-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,2DA. AV. 5-08 ZONA 4,,ERICK IVAN DE LEON DE LEON,MILHEN ADONAÍ GODÍNEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0142-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR MIXTO EVANGELICO EL MESIAS,1A. CALLE 2-64 ZONA 3 SAN PEDRO SACATEPÉQUEZ,,LUIS ALFREDO MAZARIEGOS SCOT,JORGE FRANCISCO JUÁREZ GODÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-02-0145-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLOGICO SPENCER W. KIMBALL,"4TA. CALLE 2-12, ZONA 2",,ERICK IVAN DE LEON DE LEON,OSCAR ANDRÉS PAZ GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-02-0146-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,ESCUELA PRE UNIVERSITARIA DE ARTE PLANETA MUSICAL,"2DA. AV.""C"" 3-46 ZONA 4",,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,SERGIO ISMAEL LÓPEZ GODÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0147-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLOGICO SPENCER W. KIMBALL,CALLE 29 DE JUNIO 2-12 ZONA 2,,ERICK IVAN DE LEON DE LEON,OSCAR ANDRÉS PAZ GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0150-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE,"5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2 SAN PEDRO SACATEPÉQUEZ",,LUIS ALFREDO MAZARIEGOS SCOT,LUIS WOSBELÍ NAVARRO BRAVO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0151-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE,"5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2 SAN PEDRO SACATEPÉQUEZ",,LUIS ALFREDO MAZARIEGOS SCOT,MAGDA LUZ NAVARRO ALMENGOR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0172-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR LICEO MINERVA,7A. AVENIDA 1-88 ZONA 2,,ERICK IVAN DE LEON DE LEON,SILVIA PATRICIA OROZCO BAUTISTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-02-0175-46,12-055,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR MIXTO SANTA ANA,"12 AVENIDA 2-82 ZONA 2, CALZADA INDEPENDENCIA",,LUCRECIA MARISOL OROZCO ROBLES DE CHILEL,JUAN DANIEL DE LEÓN GODÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0176-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC,2DA. AV. 5-08 ZONA 4,,ERICK IVAN DE LEON DE LEON,MILHEN ADONAÍ GODÍNEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-02-0182-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO CRISTIANO EL SHADDAI,"8A. CALLE 9-30 ZONA 1, CANTÓN LA PARROQUIA",,LUIS ALFREDO MAZARIEGOS SCOT,EDNA LETICIA REYES CORTEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SAN MARCOS
12-02-0186-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR LICEO MINERVA,7A. AVENIDA 1-88 ZONA 2,,ERICK IVAN DE LEON DE LEON,ROSALÍO ARANDY CASTAÑÓN VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-02-0195-46,12-109,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEIBA,CABECERA MUNICIPAL,,VIOLETA FLORIDALMA FUENTES QUIROA,TAYRA MISHELL DE LEÓN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-02-0196-46,12-109,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,CABECERA MUNICIPAL,,VIOLETA FLORIDALMA FUENTES QUIROA,JAQUELINE NOEMÍ FUENTES CLEMENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-02-0197-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA CHAMPOLLAP,,LUIS ALFREDO MAZARIEGOS SCOT,MARVIN ARCELÍ OROZCO DIONICIO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SAN MARCOS
12-02-0198-46,12-006,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA CHAMPOLLAP,,LUIS ALFREDO MAZARIEGOS SCOT,MARVIN ARCELÍ OROZCO DIONICIO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SAN MARCOS
12-02-0200-46,12-127,SAN MARCOS,SAN PEDRO SACATEPEQUEZ,COLEGIO PARTICULAR LICEO MINERVA,7A. AVENIDA 1-88 ZONA 2,,ERICK IVAN DE LEON DE LEON,ROSALÍO ARANDY CASTAÑÓN VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SAN MARCOS
