CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
19-01-0205-46,19-018,ZACAPA,ZACAPA,PROGRAMA NACIONAL DE EDUCACI�N ALTERNATIVA -PRONEA-,3RA. CALLE ENTRE 14 Y 15 AV. ZONA 1 ZACAPA,79416215,MAYRA MARIVEL LOPEZ HERNANDEZ,BERTA ANDREA L�PEZ SAQUEC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,ZACAPA
19-01-0206-46,19-018,ZACAPA,ZACAPA,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX-DEPARTAMENTAL,3RA. CALE ENTRE 14 Y 15 AVENIDA ZONA 1 ZACAPA,79416215,MAYRA MARIVEL LOPEZ HERNANDEZ,CARLOS JOSU� ROSALES DE PAZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,ZACAPA
19-01-0209-46,19-019,ZACAPA,ZACAPA,"CENTRO DE EDUCACI�N A DISTANCIA ""ITZAMN�""","5TA CALLE 11-20, ZONA 1",58765309,HUGO WILFREDO VARGAS CHACON,A�DA CONSUELO CHAC�N MAR�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-01-0211-46,19-019,ZACAPA,ZACAPA,"COLEGIO ""HIGA""",BOSQUES DE SAN JULIAN,49057528,HUGO WILFREDO VARGAS CHACON,EDILIO PAZ ARCHILA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-01-0213-46,19-019,ZACAPA,ZACAPA,INSTITUTO T�CNICO PRIVADO VOCACIONAL,9A. CALLE 17-27 ZONA 3 BARRIO EL TAMARINDAL,79416343,HUGO WILFREDO VARGAS CHACON,EDWIN ORLANDO LUCAS VANEGAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-01-0215-46,19-019,ZACAPA,ZACAPA,LICEO CRISTO REY,"8A. CALLE 9-06 ZONA 2, BARRIO LA REFORMA",59363661,HUGO WILFREDO VARGAS CHACON,EDNA EDITH RAM�REZ CORD�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-01-0220-46,19-018,ZACAPA,ZACAPA,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX-,ALDEA LOS JOCOTES,42531451,MAYRA MARIVEL LOPEZ HERNANDEZ,ALVARO ANIBAL POP LEM,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-0304-46,19-019,ZACAPA,ZACAPA,INSTITUTO T�CNICO PRIVADO VOCACIONAL,9A. CALLE 17-27 ZONA 3 BARRIO EL TAMARINDAL,79416343,HUGO WILFREDO VARGAS CHACON,AURA INES LUCAS VANEGAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-01-0332-46,19-019,ZACAPA,ZACAPA,INSTITUTO T�CNICO DE EDUCACI�N INDUSTRIAL,"CIUDAD VICTORIA, BARRIO NUEVO",79415915,HUGO WILFREDO VARGAS CHACON,ALEJANDRA MAR�A PALACIOS GARC�A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-01-0352-46,19-001,ZACAPA,ZACAPA,ESCUELA NORMAL DEL NORORIENTE PARA EL DESARROLLO AMBIENTAL,KILOMETRO 2.5 CARRETERA A ALDEA MANZANOTES,79414187,SONIA HAYDEE RUIZ WONG,EDGAR EFRA�N FAJARDO DE LA ROSA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-0911-46,19-001,ZACAPA,ZACAPA,ESCUELA NORMAL DE EDUCACI�N F�SICA,COMPLEJO DEPORTIVO ZONA 4,59452938,SONIA HAYDEE RUIZ WONG,ROSA LILIAN ESPA�A ALARC�N,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-01-0931-46,19-019,ZACAPA,ZACAPA,COLEGIO MODERNO ZACAPANECO,"9A. CALLE 15-26, ZONA 1",79413549,HUGO WILFREDO VARGAS CHACON,ALCIRA NINETH OLIVA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-01-0942-46,19-019,ZACAPA,ZACAPA,"CENTRO DE EDUCACI�N A DISTANCIA ""ITZAMN�""",5A. CALLE 11-20 ZONA 1,58765309,HUGO WILFREDO VARGAS CHACON,A�DA CONSUELO CHAC�N MAR�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-01-0945-46,19-001,ZACAPA,ZACAPA,ESCUELA NORMAL INTERCULTURAL,"5TA. CALLE 11-20 ZONA 1, BARRIO LA SOLEDAD",79415182,SONIA HAYDEE RUIZ WONG,RUTH AVIGA�L ALVAREZ CORD�N,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-01-1012-46,19-019,ZACAPA,ZACAPA,"CENTRO EDUCATIVO JUVENIL CAT�LICO ""NUESTRA SE�ORA DE F�TIMA""",12 CALLE A 14-03 ZONA 1,79410382,HUGO WILFREDO VARGAS CHACON,FIDIAS ROBERTO MONROY LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-01-1081-46,19-019,ZACAPA,ZACAPA,INSTITUTO TECNOLOGICO DE NORORIENTE -ITECNOR-,"LLANOS DE LA FRAGUA, ALDEA LA FRAGUA, KM. 148 CARRETERA QUE CONDUCE DE ZACAPA A HUITE.",78230482,HUGO WILFREDO VARGAS CHACON,ELIZABETH BEATRIZ ALVAREZ CORD�N,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-02-0001-46,19-005,ZACAPA,ESTANZUELA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5TA. AVENIDA 04-00 ZONA 1 BARRIO ARRIBA,47629095,EDNA EDITH RAMIREZ CORDON,IVONNE HERENIA BORJA ROJAS DE COMAPA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-02-0019-46,19-005,ZACAPA,ESTANZUELA,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,BARRIO LA LAGUNA I,56433255,EDNA EDITH RAMIREZ CORDON,LESBIA ELIZABETH L�PEZ M�NDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
19-02-1188-46,19-005,ZACAPA,ESTANZUELA,INSTITUTO TECNOLOGICO POR COOPERATIVA DE ENSE�ANZA,"4TA. AVENIDA ZONA 4, BARRIO SAN CAYETANO",79336167,EDNA EDITH RAMIREZ CORDON,ALAND RA�L ARELLANO CHEG��N,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-03-0004-46,19-006,ZACAPA,RIO HONDO,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSE�ANZA,BARRIO EL CENTRO,79330273,JORGE FRANCISCO ZABALETA MENDEZ,AURA ELIZABETH MORALES MART�NEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-03-0005-46,19-006,ZACAPA,RIO HONDO,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",ALDEA EL ROSARIO,36902267,JORGE FRANCISCO ZABALETA MENDEZ,INGRID MARISOL ARCHILA CASTA�EDA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-03-0015-46,19-007,ZACAPA,RIO HONDO,LIBERTY COLLEGE,ALDEA LLANO VERDE,55148021,JORGE FRANCISCO ZABALETA MENDEZ,MIRIAM CONSUELO CASTA�EDA ORELLANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-04-0029-46,19-008,ZACAPA,GUALAN,"INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA, INED",BARRIO LAS FLORES,57182154,BRENDA YANETH RAMOS LOPEZ,GIOVANNI ADOLFO CORD�N MERCADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-04-0052-46,19-008,ZACAPA,GUALAN,"COLEGIO PRIVADO MIXTO ""BETHANIA""",BARRIO LAS FLORES,79332709,BRENDA YANETH RAMOS LOPEZ,MELINA JUDITH MORALES L�PEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-04-0064-46,19-009,ZACAPA,GUALAN,COLEGIO MIXTO PRIVADO MONSE�OR AN�BAL CASASOLA,RESIDENCIALES MOLIENDA BARRIO LAS FLORES,42818761,JENNIFER MARIA BARRIENTOS CHACON,ANA LEONOR G�MEZ S�NCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-04-0065-46,19-009,ZACAPA,GUALAN,"COLEGIO PARTICULAR MIXTO LUTERANO INTEGRAL ""LA RESURRECCI�N""",BARRIO LAS FLORES,79331330,JENNIFER MARIA BARRIENTOS CHACON,LUIS ALBERTO JASINTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-04-0071-46,19-008,ZACAPA,GUALAN,"""LICEO SINA�""",BARRIO LAS FLORES,79332187,BRENDA YANETH RAMOS LOPEZ,GENNY CAROLINA ORELLANA BOCANEGRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-04-0358-46,19-008,ZACAPA,GUALAN,"""LICEO SINA�""",BARRIO LAS FLORES,42198222,BRENDA YANETH RAMOS LOPEZ,GENNY CAROLINA ORELLANA BOCANEGRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-04-1149-46,19-008,ZACAPA,GUALAN,INSTITUTO DIVERSIFICADO MUNICIPAL,BARRIO RIO HONDO,44809306,BRENDA YANETH RAMOS LOPEZ,ERIKA AZUCENA FRANCO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-04-1263-46,19-008,ZACAPA,GUALAN,"""LICEO SINAI""",BARRIO LAS FLORES,79332781,BRENDA YANETH RAMOS LOPEZ,GENNY CAROLINA ORELLANA BOCANEGRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-05-0016-46,19-010,ZACAPA,TECULUTAN,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED","2DA. CALLE 1RA. AVE. ZONA 2, BARRIO NUEVO",50338841,OSCAR OVIDIO FRANCO PAZ,AURA ALICIA GALLARDO P�REZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-05-0038-46,19-010,ZACAPA,TECULUTAN,GETHSEMANE COLLEGE,"SECTOR CARLOS CHAC�N, CASER�O PUERTA DE GOLPE",41503049,OSCAR OVIDIO FRANCO PAZ,KATHY JOHANNA MORALES MANCILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-05-0048-46,19-018,ZACAPA,TECULUTAN,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX-,CASER�O LOS PUENTES,55152992,MAYRA MARIVEL LOPEZ HERNANDEZ,SINTIA YULIANA ARRIAZA L�PEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-05-0049-46,19-010,ZACAPA,TECULUTAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSE�ANZA,"KM. 122 CARRETERA AL ATLANTICO, BARRIO SAN JOSE",77283695,OSCAR OVIDIO FRANCO PAZ,EDGAR FERNANDO VARGAS PAZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-05-0051-46,19-010,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACI�N Y APRENDIZAJE TECULUT�N ""CIAT""",BARRIO SAN JOSE TECULUT�N,36079668,OSCAR OVIDIO FRANCO PAZ,EVELYN ANTONIA CORD�N GARC�A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-05-0052-46,19-010,ZACAPA,TECULUTAN,"COLEGIO DE INNOVACION Y APRENDIZAJE TECULUT�N ""CIAT""",BARRIO SAN JOS�,36079668,OSCAR OVIDIO FRANCO PAZ,EVELYN ANTONIA CORD�N GARC�A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-05-1080-46,19-010,ZACAPA,TECULUTAN,"COLEGIO EVANGELICO MIXTO BILING�E ""MONTE SION""",LOTIFICACION LA MAQUINA,79349362,OSCAR OVIDIO FRANCO PAZ,YULEIDY YAMILEX ARAG�N V�SQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-06-0005-46,19-011,ZACAPA,USUMATLAN,"INSTITUTO MIXTO POR COOPERATIVA DE DIVERSIFICADO ""LICENCIADO DAVID ESTUARDO RAMOS AVILES""",ALDEA EL JUTE,52029954,FLOR DE MARIA MORALES CASTA�EDA,REYNA ISABEL CRUZ REYES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-06-0008-46,19-011,ZACAPA,USUMATLAN,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",USUMATLAN,42736525,FLOR DE MARIA MORALES CASTA�EDA,LUIS ALBERTO MARROQUIN RECINOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-06-0015-46,19-018,ZACAPA,USUMATLAN,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX-,"ALDEA EL JUTE, USUMATLAN",42117240,MAYRA MARIVEL LOPEZ HERNANDEZ,LUZ DE MAR�A ALDANA MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-06-0017-46,19-011,ZACAPA,USUMATLAN,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,ALDEA EL JUTE,33152169,FLOR DE MARIA MORALES CASTA�EDA,HELORY MISHEL CASTA�EDA CABRERA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-07-0004-46,19-012,ZACAPA,CABA�AS,"INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA, INED",BARRIO SAN PEDRO,41968826,XIOMARA ARACELY CUYUCH PEREZ,CARMEN LUCIA ARRIAZA QUIJANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-07-0021-46,19-012,ZACAPA,CABA�AS,LICEO MIXTO EBENEZER,BARRIO SAN SEBASTI�N,41300376,XIOMARA ARACELY CUYUCH PEREZ,AMANDA SUCELI RUIZ VIDAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-07-0026-46,19-012,ZACAPA,CABA�AS,LICEO MIXTO EBENEZER,BARRIO SAN SEBASTI�N,41300376,XIOMARA ARACELY CUYUCH PEREZ,AMANDA SUCELI RUIZ VIDAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-07-0808-46,19-012,ZACAPA,CABA�AS,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL AMATE,79419096,XIOMARA ARACELY CUYUCH PEREZ,SOF�A LUCRECIA SOL�RZANO GARRIDO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-08-0003-46,19-013,ZACAPA,SAN DIEGO,"INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA, INED",BARRIO EL CENTRO,45607049,KEVIN ALEXIS GARCIA MARTINEZ,MARIA ESTHER ACEITUNO GARC�A,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-08-0011-46,19-013,ZACAPA,SAN DIEGO,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,BARRIO EL CENTRO,47050196,KEVIN ALEXIS GARCIA MARTINEZ,VIVIAN ILIANA MIRANDA DIAZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
19-08-0890-46,19-013,ZACAPA,SAN DIEGO,"INSTITUTO DIVERSIFICADO POR COOPERATIVA ""PROF. CARLOS ROBERTO DONIS OSORIO""",BARRIO EL CENTRO,40622686,KEVIN ALEXIS GARCIA MARTINEZ,LEONEL AUGUSTO LEMUS MOSCOSO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-09-0008-46,19-021,ZACAPA,LA UNION,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED",BARRIO NUEVO,46390005,ASBEL IV�N S�CHITE ARROYO,GUSTAVO LEIVA MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
19-09-0034-46,19-021,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,79418369,ASBEL IV�N S�CHITE ARROYO,ANA MAR�A CUELLAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA
19-09-0037-46,19-021,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,79418369,ASBEL IV�N S�CHITE ARROYO,ANA MAR�A CUELLAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA
19-09-0040-46,19-021,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,79418369,ASBEL IV�N S�CHITE ARROYO,ANA MAR�A CUELLAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA
19-09-0048-46,19-021,ZACAPA,LA UNION,"LICEO PARTICULAR MIXTO ""JIREH""",BARRIO NUEVO,79418369,ASBEL IV�N S�CHITE ARROYO,ANA MAR�A CUELLAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),ZACAPA
19-10-0013-46,19-015,ZACAPA,HUITE,INSTITUTO DIVERSIFICADO,BARRIO BUENOS AIRES,48579171,SILDY MARIELA PEREZ FRANCO,WUENDY JHOJANA SIERRA PAZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA
19-10-1009-46,19-015,ZACAPA,HUITE,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL CAMPO,55958103,SILDY MARIELA PEREZ FRANCO,ROBIDIO PORTILLO SALGUERO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA
